giornata,team_id,team_name,coach,slot,slot_index,player_id,player_name,role,role_full,serie_a_team,match_status,voto_iniziale,voto_finale,live_voto_iniziale,live_voto_finale,live_bonus,in_calcolo,played_as_starter,was_replaced,replaced_by_player_id,replaced_by_player_name,came_in_for_player_id,came_in_for_player_name,actually_used_as_sub,coach_manual_switch_out,coach_manual_switch_in,final_voto_after_sub,contributes_points,in_current_rosa,team_not_schierata,goal,pen_goal,assist,yellow_card,red_card,pen_saved,pen_missed,own_goal,goal_conceded
1,4522508,Vardy Is On Fire,Pathouse,Fuori_Lista,,6575,Zaragoza,,,Roma,,,,,,,false,,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,4522508,Vardy Is On Fire,Pathouse,Fuori_Lista,,6039,Cabal,,,Juventus,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,4522508,Vardy Is On Fire,Pathouse,Fuori_Lista,,5678,Holm,,,Juventus,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,4522508,Vardy Is On Fire,Pathouse,Fuori_Lista,,1852,Spinazzola,,,Napoli,,,,7.5,11,3.5,false,true,false,,,,,,,,,0,true,false,1,0,1,1,0,0,0,0,0
1,4522508,Vardy Is On Fire,Pathouse,Fuori_Lista,,152,Zielinski,,,Inter,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,4522508,Vardy Is On Fire,Pathouse,Fuori_Lista,,2670,Bailey *,,,Roma,,,,56,56,0,false,true,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
1,4522508,Vardy Is On Fire,Pathouse,Fuori_Lista,,5135,Guaita *,,,Parma,,,,,,,false,,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Titolare,1,133,Skorupski,P,Portiere,Bologna,Finita,6.5,5.5,6.5,5.5,-1,false,true,false,,,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,1
1,6976879,Tax The Rich,Lo Smilzo,Titolare,2,393,Luperto,D,Difensore,Cremonese,Finita,5.5,5.5,5.5,5.5,0,false,true,false,,,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Titolare,3,2816,Di Lorenzo,D,Difensore,Napoli,Finita,5,5,5,5,0,false,true,false,,,,,,false,,5,5,,false,0,0,0,0,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Titolare,4,5520,Cambiaso,D,Difensore,Juventus,Finita,5.5,5.5,5.5,5.5,0,false,true,false,,,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Titolare,5,7133,Vandeputte,C,Centrocampista,Cremonese,Finita,5.5,5.5,5.5,5.5,0,false,true,false,,,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Titolare,6,5562,Thuram K.,C,Centrocampista,Juventus,Finita,5.5,5.5,6,6,0,false,true,false,,,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Titolare,7,6875,Paz N.,C,Centrocampista,Como,Finita,7,8,7,8,1,false,true,false,,,,,,false,,8,8,,false,0,0,1,0,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Titolare,8,7070,Sucic P.,C,Centrocampista,Inter,Finita,7,8,7,8,1,false,true,false,,,,,,false,,8,8,,false,0,0,1,0,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Titolare,9,6215,Lucca,A,Attaccante,Napoli,Finita,7,10,7,10,3,false,false,false,,,,,,false,,10,10,,false,1,0,0,0,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Titolare,10,6052,Hojlund,A,Attaccante,Napoli,Finita,5.5,5.5,5.5,5.5,0,false,true,false,,,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Titolare,11,2155,Cutrone,A,Attaccante,Parma,Finita,5.5,5.5,5.5,5.5,0,false,true,false,,,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Panchina,1,2428,Sommer,P,Portiere,Inter,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Panchina,2,5841,Svilar,P,Portiere,Roma,Finita,6,6,6,6,0,false,true,false,,,,,false,,false,6,0,,false,0,0,0,0,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Panchina,3,4994,Vojvoda,D,Difensore,Como,Finita,5,4.5,5.5,5,-0.5,false,true,false,,,,,false,,false,4.5,0,,false,0,0,0,1,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Panchina,4,7131,Floriani Mussolini,D,Difensore,Cremonese,Finita,6,6,6,6,0,false,false,false,,,,,false,,false,6,0,,false,0,0,0,0,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Panchina,5,4317,N'Dicka,D,Difensore,Roma,Finita,6.5,6,6,5.5,-0.5,false,true,false,,,,,false,,false,6,0,,false,0,0,0,1,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Panchina,6,5858,Ferguson,C,Centrocampista,Bologna,Finita,6,6,6,6,0,false,false,false,,,,,false,,false,6,0,,false,0,0,0,0,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Panchina,7,2077,Pasalic,C,Centrocampista,Atalanta,Finita,6.5,6.5,6,6,0,false,true,false,,,,,false,,false,6.5,0,,false,0,0,0,0,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Panchina,8,6884,Conceicao,C,Centrocampista,Juventus,Finita,7,10,7,10,3,false,true,false,,,,,false,,false,10,0,,false,1,0,0,0,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Panchina,9,2038,Pinamonti,A,Attaccante,Sassuolo,Finita,5.5,5.5,6,6,0,false,true,false,,,,,false,,false,5.5,0,,false,0,0,0,0,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Panchina,10,2061,Simeone,A,Attaccante,Torino,Finita,6,6,6,6,0,false,true,false,,,,,false,,false,6,0,,false,0,0,0,0,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Panchina,11,5336,Nzola,A,Attaccante,Sassuolo,Finita,6.5,9.5,7,10,3,false,true,false,,,,,false,,false,9.5,0,,false,0,1,0,0,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Fuori_Lista,,6496,Bartesaghi,,,Milan,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Fuori_Lista,,5862,Valeri,,,Parma,,,,6,6,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Fuori_Lista,,5792,Ederson D.S.,,,Atalanta,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Fuori_Lista,,4711,Kostic,,,Juventus,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Fuori_Lista,,4436,Cambiaghi,,,Bologna,,,,7,8,1,false,false,false,,,,,,,,,0,true,false,0,0,1,0,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Fuori_Lista,,4159,Akanji,,,Inter,,,,6,6,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,6976879,Tax The Rich,Lo Smilzo,Fuori_Lista,,505,Bonazzoli,,,Cremonese,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,8831890,AC Spreadsheet,lorenzorossi88,Titolare,1,2134,Falcone,P,Portiere,Lecce,Finita,7,5,6.5,4.5,-2,false,true,false,,,,,,false,,5,5,,false,0,0,0,0,0,0,0,0,2
1,8831890,AC Spreadsheet,lorenzorossi88,Titolare,2,254,Dimarco,D,Difensore,Inter,Finita,7,9.5,7,9.5,2.5,false,true,false,,,,,,false,,9.5,9.5,,false,1,0,0,1,0,0,0,0,0
1,8831890,AC Spreadsheet,lorenzorossi88,Titolare,3,4433,Zortea,D,Difensore,Bologna,Finita,5.5,5.5,5.5,5.5,0,false,false,false,,,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
1,8831890,AC Spreadsheet,lorenzorossi88,Titolare,4,4887,Bellanova,D,Difensore,Atalanta,Finita,6.5,6.5,6.5,6.5,0,false,false,false,,,,,,false,,6.5,6.5,,false,0,0,0,0,0,0,0,0,0
1,8831890,AC Spreadsheet,lorenzorossi88,Titolare,5,6252,Folorunsho,C,Centrocampista,Cagliari,Finita,6,6,6.5,6.5,0,false,true,false,,,,,,false,,6,6,,false,0,0,0,0,0,0,0,0,0
1,8831890,AC Spreadsheet,lorenzorossi88,Titolare,6,5687,Vlasic,C,Centrocampista,Torino,Finita,5.5,5.5,5.5,5.5,0,false,true,false,,,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
1,8831890,AC Spreadsheet,lorenzorossi88,Titolare,7,632,Zaccagni,C,Centrocampista,Lazio,Finita,5.5,5.5,5.5,5.5,0,false,true,false,,,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
1,8831890,AC Spreadsheet,lorenzorossi88,Titolare,8,4892,Saelemaekers,C,Centrocampista,Milan,Finita,7,7,7,7,0,false,true,false,,,,,,false,,7,7,,false,0,0,0,0,0,0,0,0,0
1,8831890,AC Spreadsheet,lorenzorossi88,Titolare,9,5544,David,A,Attaccante,Juventus,Finita,5.5,5.5,6,6,0,false,false,false,,,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
1,8831890,AC Spreadsheet,lorenzorossi88,Titolare,10,6435,Krstovic,A,Attaccante,Atalanta,Finita,7.5,13.5,7.5,13.5,6,false,true,false,,,,,,false,,13.5,13.5,,false,2,0,0,0,0,0,0,0,0
1,8831890,AC Spreadsheet,lorenzorossi88,Titolare,11,5734,Soulè,A,Attaccante,Roma,Finita,6.5,7.5,6.5,7.5,1,false,true,false,,,,,,false,,7.5,7.5,,false,0,0,1,0,0,0,0,0,0
1,8831890,AC Spreadsheet,lorenzorossi88,Panchina,1,4360,Caprile,P,Portiere,Cagliari,Finita,6.5,5.5,6.5,5.5,-1,false,true,false,,,,,false,,false,5.5,0,,false,0,0,0,0,0,0,0,0,1
1,8831890,AC Spreadsheet,lorenzorossi88,Panchina,2,6966,Butez,P,Portiere,Como,Finita,6,5,6,5,-1,false,true,false,,,,,false,,false,5,0,,false,0,0,0,0,0,0,0,0,1
1,8831890,AC Spreadsheet,lorenzorossi88,Panchina,3,5427,Gutierrez,D,Difensore,Napoli,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
1,8831890,AC Spreadsheet,lorenzorossi88,Panchina,4,513,Acerbi,D,Difensore,Inter,Finita,6,6,6,6,0,false,true,false,,,,,false,,false,6,0,,false,0,0,0,0,0,0,0,0,0
1,8831890,AC Spreadsheet,lorenzorossi88,Panchina,5,4401,Gabbia,D,Difensore,Milan,Finita,6.5,6.5,6,6,0,false,true,false,,,,,false,,false,6.5,0,,false,0,0,0,0,0,0,0,0,0
1,8831890,AC Spreadsheet,lorenzorossi88,Panchina,6,2379,Rabiot,C,Centrocampista,Milan,Finita,7,8,7,8,1,false,true,false,,,,,false,,false,8,0,,false,0,0,1,0,0,0,0,0,0
1,8831890,AC Spreadsheet,lorenzorossi88,Panchina,7,1933,Mandragora,C,Centrocampista,Fiorentina,Finita,6.5,9.5,7,10,3,false,true,false,,,,,false,,false,9.5,0,,false,1,0,0,0,0,0,0,0,0
1,8831890,AC Spreadsheet,lorenzorossi88,Panchina,8,2765,Odgaard,C,Centrocampista,Bologna,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
1,8831890,AC Spreadsheet,lorenzorossi88,Panchina,9,4359,Piccoli,A,Attaccante,Fiorentina,Finita,5,5,5,5,0,false,true,false,,,,,false,,false,5,0,,false,0,0,0,0,0,0,0,0,0
1,8831890,AC Spreadsheet,lorenzorossi88,Panchina,10,6675,Dovbyk,A,Attaccante,Roma,Finita,5.5,5.5,5.5,5.5,0,false,false,false,,,,,false,,false,5.5,0,,false,0,0,0,0,0,0,0,0,0
1,8831890,AC Spreadsheet,lorenzorossi88,Panchina,11,4923,Colombo,A,Attaccante,Genoa,Finita,5,5,5.5,5.5,0,false,true,false,,,,,false,,false,5,0,,false,0,0,0,0,0,0,0,0,0
1,8831890,AC Spreadsheet,lorenzorossi88,Fuori_Lista,,7347,Bowie,,,Verona,,,,,,,false,,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,8831890,AC Spreadsheet,lorenzorossi88,Fuori_Lista,,6684,Ekkelenkamp,,,Udinese,,,,5,5,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,8831890,AC Spreadsheet,lorenzorossi88,Fuori_Lista,,6398,Isaksen,,,Lazio,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,8831890,AC Spreadsheet,lorenzorossi88,Fuori_Lista,,6060,Laurientè,,,Sassuolo,,,,6,6,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,8831890,AC Spreadsheet,lorenzorossi88,Fuori_Lista,,5513,Dumfries,,,Inter,,,,6,6,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,8831890,AC Spreadsheet,lorenzorossi88,Fuori_Lista,,4734,Miranda J.,,,Bologna,,,,5.5,5.5,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,8831890,AC Spreadsheet,lorenzorossi88,Fuori_Lista,,554,Zappacosta,,,Atalanta,,,,6.5,6.5,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Titolare,1,4957,Montipò,P,Portiere,Verona,Finita,6,5,6.5,5.5,-1,false,true,false,,,,,,false,,5,5,,false,0,0,0,0,0,0,0,0,1
1,10972609,Scarsenal,Pif1984,Titolare,2,6893,Kempf,D,Difensore,Como,Finita,7,9.5,7,9.5,2.5,false,true,false,,,,,,false,,9.5,9.5,,false,1,0,0,1,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Titolare,3,5514,Vasquez,D,Difensore,Genoa,Finita,6,6,6,6,0,false,true,false,,,,,,false,,6,6,,false,0,0,0,0,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Titolare,4,6766,Kelly L.,D,Difensore,Juventus,Finita,5.5,5,5.5,5,-0.5,false,true,false,,,,,,false,,5,5,,false,0,0,0,1,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Titolare,5,4199,Loftus-Cheek,C,Centrocampista,Milan,Finita,6.5,6.5,6.5,6.5,0,false,false,false,,,,,,false,,6.5,6.5,,false,0,0,0,0,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Titolare,6,4870,Adopo,C,Centrocampista,Cagliari,Finita,6,6,6,6,0,false,true,false,,,,,,false,,6,6,,false,0,0,0,0,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Titolare,7,5422,Zalewski,C,Centrocampista,Atalanta,Finita,55,100,55,55,0,false,true,true,6815,Fadera,,,,false,,6,6,,false,0,0,0,0,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Titolare,8,5888,Casadei,C,Centrocampista,Torino,Finita,5.5,5.5,5.5,5.5,0,false,false,false,,,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Titolare,9,2489,Pedro,A,Attaccante,Lazio,Finita,6,6,6,6,0,false,true,false,,,,,,false,,6,6,,false,0,0,0,0,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Titolare,10,6519,Camarda,A,Attaccante,Lecce,Finita,6,6,6,6,0,false,false,false,,,,,,false,,6,6,,false,0,0,0,0,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Titolare,11,7023,Pellegrino M.,A,Attaccante,Parma,Finita,6,6,6,6,0,false,true,false,,,,,,false,,6,6,,false,0,0,0,0,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Panchina,1,4236,Muric,P,Portiere,Sassuolo,Finita,7,5,7,5,-2,false,true,false,,,,,false,,false,5,0,,false,0,0,0,0,0,0,0,0,2
1,10972609,Scarsenal,Pif1984,Panchina,2,2861,Semper,P,Portiere,Pisa,Finita,5.5,2.5,5.5,2.5,-3,false,true,false,,,,,false,,false,2.5,0,,false,0,0,0,0,0,0,0,0,3
1,10972609,Scarsenal,Pif1984,Panchina,3,4385,Lazaro,D,Difensore,Torino,Finita,5,5,5,5,0,false,true,false,,,,,false,,false,5,0,,false,0,0,0,0,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Panchina,4,2653,Lykogiannis,D,Difensore,Bologna,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Panchina,5,5603,Pongracic,D,Difensore,Fiorentina,Finita,5,4.5,5.5,5,-0.5,false,true,false,,,,,false,,false,4.5,0,,false,0,0,0,1,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Panchina,6,795,El Shaarawy,C,Centrocampista,Roma,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Panchina,7,6815,Fadera,C,Centrocampista,Sassuolo,Finita,6,6,6,6,0,false,false,false,,,5422,Zalewski,true,,false,6,0,,false,0,0,0,0,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Panchina,8,5453,Ricci S.,C,Centrocampista,Milan,Finita,6,6,6,6,0,false,false,false,,,,,false,,false,6,0,,false,0,0,0,0,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Panchina,9,6145,Ngonge,A,Attaccante,Torino,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Panchina,10,6646,Adams C.,A,Attaccante,Torino,Finita,5.5,5.5,5.5,5.5,0,false,false,false,,,,,false,,false,5.5,0,,false,0,0,0,0,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Panchina,11,4463,Esposito Se.,A,Attaccante,Cagliari,Finita,6.5,6,6.5,6,-0.5,false,true,false,,,,,false,,false,6,0,,false,0,0,0,1,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Fuori_Lista,,7203,Jashari,,,Milan,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Fuori_Lista,,6552,Orban G.,,,Verona,,,,7.5,10,2.5,false,true,false,,,,,,,,,0,true,false,0,1,0,1,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Fuori_Lista,,5750,Ostigard,,,Genoa,,,,6,5.5,-0.5,false,true,false,,,,,,,,,0,true,false,0,0,0,1,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Fuori_Lista,,5585,Malen,,,Roma,,,,,,,false,,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Fuori_Lista,,5301,Luis Henrique,,,Inter,,,,6,6,0,false,false,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Fuori_Lista,,5119,Samardzic,,,Atalanta,,,,7,8,1,false,true,false,,,,,,,,,0,true,false,0,0,1,0,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Fuori_Lista,,4807,Hermoso,,,Roma,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Fuori_Lista,,4665,Maripan,,,Torino,,,,4.5,4.5,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Fuori_Lista,,574,Scuffet,,,Pisa,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,10972609,Scarsenal,Pif1984,Fuori_Lista,,5820,Bertola,,,Udinese,,,,56,56,0,false,true,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,1,4431,Carnesecchi,P,Portiere,Atalanta,Finita,7,10,7,10,3,false,true,false,,,,,,false,,10,10,,false,0,0,0,0,0,1,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,2,5620,Tavares N.,D,Difensore,Lazio,Finita,4.5,4.5,5,5,0,false,true,false,,,,,,false,,4.5,4.5,,false,0,0,0,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,3,6046,Hien,D,Difensore,Atalanta,Finita,6,6,6,6,0,false,true,false,,,,,,false,,6,6,,false,0,0,0,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,4,5885,Dodò,D,Difensore,Fiorentina,Finita,5.5,5,5.5,5,-0.5,false,true,false,,,,,,false,,5,5,,false,0,0,0,1,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,5,4772,Angelino,D,Difensore,Roma,Finita,6,6,6,6,0,false,true,false,,,,,,false,,6,6,,false,0,0,0,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,6,2606,Modric,C,Centrocampista,Milan,Finita,7,7,7,7,0,false,true,false,,,,,,false,,7,7,,false,0,0,0,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,7,6908,Atta,C,Centrocampista,Udinese,Finita,5.5,5,6,5.5,-0.5,false,true,false,,,,,,false,,5,5,,false,0,0,0,1,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,8,2167,Orsolini,C,Centrocampista,Bologna,Finita,7,10,6.5,9.5,3,false,true,false,,,,,,false,,10,10,,false,0,1,0,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,9,531,Berardi,A,Attaccante,Sassuolo,Finita,7,8,6.5,7.5,1,false,true,false,,,,,,false,,8,8,,false,0,0,1,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,10,2764,Martinez L.,A,Attaccante,Inter,Finita,6,6,6,6,0,false,false,false,,,,,,false,,6,6,,false,0,0,0,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,11,5672,Dia,A,Attaccante,Lazio,Finita,5,5,5,5,0,false,true,false,,,,,,true,,5,5,,false,0,0,0,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,1,6641,Suzuki,P,Portiere,Parma,Finita,6,6,6,6,0,false,true,false,,,,,false,,false,6,0,,false,0,0,0,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,2,6956,Solet,D,Difensore,Udinese,Finita,5.5,5.5,5.5,5.5,0,false,true,false,,,,,false,,false,5.5,0,,false,0,0,0,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,3,6351,Lamptey,D,Difensore,Fiorentina,Finita,5.5,5.5,6,6,0,false,true,false,,,,,false,,false,5.5,0,,false,0,0,0,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,4,7068,Vitik,D,Difensore,Bologna,Finita,6,6,6,6,0,false,true,false,,,,,false,,false,6,0,,false,0,0,0,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,5,5318,Tramoni M.,C,Centrocampista,Pisa,Finita,5.5,5.5,5.5,5.5,0,false,false,false,,,,,false,,false,5.5,0,,false,0,0,0,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,6,6629,Dele-Bashiru,C,Centrocampista,Lazio,Finita,55,100,55,55,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,7,5800,Gudmundsson A.,C,Centrocampista,Fiorentina,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,8,6226,Castellanos,A,Attaccante,Lazio,Finita,6,6,6,6,0,false,false,false,,,,,false,,false,6,0,,false,0,0,0,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,9,5637,Davis K.,A,Attaccante,Udinese,Finita,5,5,5.5,5.5,0,false,true,false,,,,,false,,true,5,0,,false,0,0,0,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,10,5995,De Ketelaere,A,Attaccante,Atalanta,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,11,7179,Israel,P,Portiere,Torino,Finita,5.5,2.5,6,3,-3,false,true,false,,,,,false,,false,2.5,0,,false,0,0,0,0,0,0,0,0,3
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,7351,Santos A.,,,Napoli,,,,,,,false,,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,7316,Durosinmi,,,Pisa,,,,,,,false,,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,7314,Taylor K.,,,Lazio,,,,,,,false,,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,7220,Belghali,,,Verona,,,,7,7,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,7219,Bernasconi,,,Atalanta,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,7199,Kilicsoy,,,Cagliari,,,,6,6,0,false,false,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,7155,Muharemovic,,,Sassuolo,,,,5,2.5,-2.5,false,true,false,,,,,,,,,0,true,false,0,0,0,1,0,0,0,1,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,6916,Ahanor,,,Atalanta,,,,6.5,6.5,0,false,false,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,6869,Ramon,,,Como,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
1,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,6495,Comuzzo,,,Fiorentina,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
